route_id,service_id,trip_id,shape_id,trip_headsign,direction_id
30402,WEEKEND,211_1_WE_7,SHP_30402_1,Q06,1
30402,WEEKEND,211_1_WE_8,SHP_30402_1,Q06,1
30402,WEEKEND,211_1_WE_9,SHP_30402_1,Q06,1
30402,WEEKEND,211_1_WE_10,SHP_30402_1,Q06,1
30402,WEEKEND,211_1_WE_11,SHP_30402_1,Q06,1
30402,WEEKEND,211_1_WE_12,SHP_30402_1,Q06,1
30402,WEEKEND,211_1_WE_13,SHP_30402_1,Q06,1
30403,WEEKEND,212_0_WE_1,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_2,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_3,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_4,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_5,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_6,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_7,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_8,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_9,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_10,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_11,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_12,SHP_30403_1,Q07,0
30403,WEEKEND,212_0_WE_13,SHP_30403_1,Q07,0
30403,WEEKEND,212_1_WE_1,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_2,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_3,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_4,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_5,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_6,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_7,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_8,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_9,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_10,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_11,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_12,SHP_30403_1,Q07,1
30403,WEEKEND,212_1_WE_13,SHP_30403_1,Q07,1
30404,WEEKEND,213_0_WE_1,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_2,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_3,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_4,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_5,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_6,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_7,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_8,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_9,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_10,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_11,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_12,SHP_30404_1,Q08,0
30404,WEEKEND,213_0_WE_13,SHP_30404_1,Q08,0
30404,WEEKEND,213_1_WE_1,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_2,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_3,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_4,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_5,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_6,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_7,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_8,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_9,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_10,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_11,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_12,SHP_30404_1,Q08,1
30404,WEEKEND,213_1_WE_13,SHP_30404_1,Q08,1
30405,WEEKEND,214_0_WE_1,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_2,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_3,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_4,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_5,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_6,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_7,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_8,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_9,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_10,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_11,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_12,SHP_30405_1,Q09,0
30405,WEEKEND,214_0_WE_13,SHP_30405_1,Q09,0
30405,WEEKEND,214_1_WE_1,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_2,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_3,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_4,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_5,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_6,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_7,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_8,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_9,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_10,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_11,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_12,SHP_30405_1,Q09,1
30405,WEEKEND,214_1_WE_13,SHP_30405_1,Q09,1
