stop_id,stop_name,stop_lat,stop_lon,zone
7580,KG KIJANG,6.166019,102.249803,
7581,MASJID AL AMIN KG KIJANG,6.169878,102.251228,
7582,KG BADANG,6.176833,102.254061,
7583,MASJID AL MUNIR KG BADANG,6.18535,102.261025,
7584,SK CIK DERIS,6.185644,102.264364,
7585,KK BADANG,6.187625,102.267692,
7586,PANTAI TIMOR PCB,6.188419,102.268614,
7587,MARISSA BATIK,6.190319,102.271442,
7588,SK SEMUT API,6.193939,102.272533,
7589,BAZAR TOK GURU,6.122772,102.238867,
7590,PEJABAT POS KOTA BHARU,6.121731,102.239672,
7591,RESIDENSI TROIKA,6.119722,102.240775,
7592,KB MALL,6.118192,102.241778,
7593,ONE BUTTON SOLUTION SDN BHD,6.116503,102.2405,
7594,HOMESTAY KBCC KOTA BHARU,6.116672,102.239419,
7595,PETRONAS PASIR PEKAN,6.116928,102.222919,
7596,SK PASIR PEKAN,6.118225,102.22035,
7597,SMKA FALAHIAN / PASIR PEKAN,6.118931,102.217358,
7598,SHELL WAKAF BHARU,6.120497,102.208842,
7599,PEJABAT POS WAKAF BHARU,6.122,102.202133,
7600,WAKAF BHARU,6.119928,102.199958,
7601,SK WAKAF BHARU,6.118686,102.197831,
7602,KG BELUKAR WAKAF BHARU,6.120192,102.188494,
7603,TAMAN KASTURI,6.125817,102.181558,
7604,SK KUBANG BATANG,6.137047,102.172039,
7605,KG KUBANG BATANG,6.141122,102.167783,
7606,PETRON CHABANG EMPAT,6.146103,102.163989,
7607,SK TARBIYAH,6.149661,102.160706,
7608,SMK CHABANG EMPAT,6.157889,102.152833,
7609,KG PASIR PUTEH,6.161481,102.150486,
7610,KG KUBANG PANJANG,6.16875,102.141225,
7611,KG TELAGA BATA,6.172225,102.13045,
7612,SK BUNOHAN,6.180797,102.119472,
7613,KG JUBAKAR,6.184594,102.109094,
7614,KG BAROH KOK PAUH,6.193994,102.107486,
7615,KG PAUH SEBANJAR,6.199214,102.107858,
7616,SK SRI NETING,6.210425,102.110875,
7617,SHELL NETING,6.217444,102.111906,
7618,MASJID AS-SOMADI,6.221739,102.109547,
7619,KG KETIL,6.22565,102.103481,
7620,PEJABAT POS PENGKALAN KUBOR,6.228872,102.098347,
7621,SK PENGKALAN KUBOR,6.230189,102.095792,
7622,PENGKALAN KUBOR,6.232808,102.092083,
7623,MADRASAH KG PALOH LUAR,6.134742,102.216281,
7624,MASJID AL AMANIAH,6.142147,102.218392,
7625,MASJID AZIZ AL HADI,6.156011,102.202072,
7626,SK BERANGAN 1,6.171322,102.187961,
7627,MAAHAD MUHAMMADI,6.117617,102.215356,
7628,WAT PHIKULTHONG,6.183378,102.169214,
7629,KK TUMPAT,6.190061,102.168989,
7630,KTM TUMPAT,6.198758,102.16765,
7631,SK SERI TUMPAT 1,6.198506,102.164958,
7632,SK SRI TUMPAT 2,6.202078,102.155561,
7633,KG JUBAKAR PANTAI,6.209328,102.137878,
7634,SK SG TAPANG,6.210447,102.133567,
7635,SENANGIN RESORT,6.214578,102.127575,
7636,GIATMARA TUMPAT,6.217,102.122461,
7637,SMK GETING,6.2181,102.117472,
7638,KEDIAMAN IMIGRESEN,6.116031,102.24235,
7639,PEJABAT PERIKANAN,6.112972,102.242119,
7640,JKR NEGERI KELANTAN,6.110972,102.241778,
7641,PETRONAS JALAN KUALA KRAI,6.107222,102.240983,
7642,BATU 2,6.104586,102.240436,
7643,KG BUNUT PAYONG 1,6.099453,102.240244,
7644,KG BUNUT PAYONG 2,6.096431,102.239833,
7645,BATU 3,6.091614,102.239017,
7646,WISMA SERI NILAM WAKAF CHE YEH,6.088078,102.238694,
7647,WAKAF CHE YEH,6.086647,102.238697,
7648,RTM,6.084658,102.236869,
7649,SK SERI KOTA,6.084019,102.234222,
7650,PANTAI TIMOR SERI KOTA,6.082728,102.230453,
7651,KG KOTA 1,6.078894,102.228128,
7652,KG KOTA 2,6.075986,102.227461,
7653,KEDAI RUNCIT MUWARA,6.072656,102.226842,
7654,KG GAUNG,6.066975,102.226028,
7655,KG PENDEK,6.062414,102.2229,
7656,SK PENDEK,6.059264,102.220922,
7657,MASJID PENDEK,6.058044,102.220258,
7658,KK PENDEK,6.053578,102.217678,
7659,DARUL NISWAH DUN SALOR,6.052353,102.217556,
7660,MASJID KAMAL HASSAN,6.050244,102.215939,
7661,KG CHABANG TIGA PENDEK,6.048739,102.214247,
7662,KG TELUK KANDIS,6.046547,102.212386,
7663,MASJID NURUL HUDA,6.042453,102.207086,
7664,KG GERTAK LEMBU,6.04245,102.202047,
7665,MADRASAH POHON SAGU,6.040778,102.198133,
7666,KG JERULONG,6.039142,102.194167,
7667,SMK SALOR,6.038964,102.192467,
7668,PONDOK POLIS SALOR,6.038769,102.1898,
7669,MASJID MAHMUD,6.038247,102.186569,
7670,KG DATO’,6.037231,102.183344,
7671,KG PARIT CINA,6.036347,102.180578,
7672,MB GUESTHOUSE,6.035436,102.1771,
7673,KG GUA,6.034747,102.173933,
7674,KG BARU 1,6.033733,102.168422,
7675,KG BARU 2,6.033019,102.163906,
7676,MADRASAH AS SAADAH,6.033411,102.15915,
7677,KG SEBERANG PASIR MAS,6.034358,102.153992,
7678,PETRON SALOR,6.033686,102.150036,
7679,PETRONAS PASIR MAS,6.030747,102.141422,
7680,JPN PASIR MAS,6.034036,102.140997,
7681,SJKC YOK ENG,6.039656,102.141497,
7682,PASIR MAS,6.043456,102.143536,
7683,HENTIAN OPPOSITE SJKC YOK ENG,6.039408,102.141439,
7684,HENTIAN OPPOSITE JPN PASIR MAS,6.034072,102.141156,
7685,HENTIAN OPPOSITE PETRONAS PASIR MAS,6.032219,102.141483,
7686,KOMPLEKS MAHKAMAH PASIR MAS,6.028756,102.136978,
7687,TERMINAL BAS TASEK RAJA PASIR MAS,6.029278,102.131111,
7688,SMK MAHMUD MAHYIDIN,6.116097,102.214839,
7689,KG BARU LUAR,6.112114,102.213722,
7690,HIOK LEE,6.109353,102.212892,
7691,LORONG KUBUR,6.104497,102.211517,
7692,SK KUTAN,6.099367,102.209894,
7693,KG KUTAN 1,6.094517,102.208653,
7694,KG KUTAN 2,6.089722,102.207819,
7695,SMUA AL ULUM,6.083381,102.207094,
7696,KG TENDONG,6.076656,102.208522,
7697,BALAI POLIS TENDONG,6.072706,102.207728,
7698,SMK TENDONG,6.068553,102.206456,
7699,SK OTHMAN TALIB,6.068861,102.203261,
7700,KG BECHAH / JALAN CHEMPAKA,6.072869,102.197986,
7701,KG BECHAH / JALAN MELOR,6.074578,102.194117,
7702,MASJID HUTAN CHENGAL,6.076581,102.191725,
7703,KOLEJ VOKASIONAL PASIR MAS,6.078456,102.189669,
7704,WISMA BONDA JALAN TENDONG,6.082531,102.184856,
7705,KG KAYU TINGGI 2,6.086803,102.180597,
7706,KG KAYU TINGGI 1,6.089647,102.178903,
7707,MASJID AL-TAQWA BUNUT SUSU,6.091339,102.177886,
7708,KTM BUNUT SUSU,6.095561,102.176142,
7709,KG BUNUT SUSU,6.097489,102.173703,
7710,KG BECHAH PALAS,6.099128,102.169681,
7711,KG BINJAL,6.102336,102.164997,
7712,MASJID AS SOLIHIN BECHAH SEMAK,6.105514,102.159161,
7713,KUBUR BECHAH SEMAK,6.105572,102.156619,
7714,SK PENGGU,6.105808,102.154861,
7715,KG TOK LIMIN,6.105864,102.148378,
7716,KG PAYA ULAR,6.106164,102.145728,
7717,KG PANGKAL KALA,6.106833,102.140553,
7718,SK PANGKAL KALA,6.107525,102.137344,
7719,KG APA APA,6.107811,102.128803,
7720,KG ALOR MENGKUANG,6.110086,102.123222,
7721,KG GELANG MAS 2,6.115453,102.12015,
7722,KG GELANG MAS,6.11765,102.118933,
7723,KG CHAT,6.114242,102.115475,
7724,MERANTI,6.104114,102.107336,
7725,SMK MERANTI,6.100544,102.106828,
7726,KK MERANTI,6.096236,102.102375,
7727,TAMAN KEBUN RAJA,6.092081,102.100967,
7728,KG BANGGOL PAK MAT 2,6.086203,102.097956,
7729,KG BANGGOL PAK MAT 1,6.084194,102.096172,
7730,MASJID BAKONG LUAR,6.079583,102.088758,
7731,KG CHABANG BAKONG,6.075994,102.083303,
7732,KK POHON TANJUNG,6.069892,102.079297,
7733,KG LUBUK KAWAH,6.063569,102.079675,
7734,MASJID KG LUBUK KAWAH,6.062556,102.080936,
7735,KG GEBENG,6.059319,102.08985,
7736,PAAN SEAFOOD,6.057839,102.092606,
7737,KG GAJAH MATI,6.055069,102.096767,
7738,KG BANGGOL PERDANA,6.053508,102.100086,
7739,KG BANGGOL ARA,6.051186,102.105461,
7740,SK BANGGOL CHICHA,6.051486,102.112342,
7741,BANGGOL CHICHA,6.051878,102.115536,
7742,MAHAAD TAHFIZ AL ASRIAH,6.051722,102.117483,
7743,SRI AL FURQAN,6.052211,102.128744,
7744,KG KUBANG BADAK,6.050475,102.133072,
7745,WISMA KODMAS,6.049881,102.135114,
7746,SMK PASIR MAS,6.047961,102.140614,
7747,SK SULTAN IBRAHIM 1,6.046742,102.142556,
7748,STESEN BAS RANTAU PANJANG,6.018911,101.972222,
7749,MASJID TOK IMAM,6.065128,102.205294,
7750,NIKKEI CYCLE,6.060208,102.202728,
7751,TABIKA KEMAS SRI BAYU,6.056897,102.197919,
7752,KG HUTAN PASIR,6.055347,102.194528,
7753,MASJID MUHAMDIAH KG SAKAR,6.052189,102.188017,
7754,CITY-LINK EXPRESS PASIR MAS,6.050575,102.183125,
7755,PUSAT RAWATAN ISLAM WALINUR SYIFA,6.049586,102.174103,
7756,SK MEKASAR,6.049628,102.169756,
7757,LEMBAGA KENAF DAN TEMBAKAU,6.050192,102.166472,
7758,MASJID KASAR,6.049964,102.164731,
7759,SIMPANG SLOW MACHANG,6.049964,102.164731,
7760,PETRONAS KASAR,6.048928,102.154125,
7761,PEJABAT RISDA,6.047608,102.150194,
7762,STADIUM MINI PASIR MAS,6.043506,102.145942,
7763,TERMINAL BAS TASEK RAJA  PASIR MAS,6.029278,102.131111,
7764,BANGUNAN KOPERASI SERBAGUNA,6.025731,102.123606,
7765,BALAI POLIS PASIR MAS,6.0233,102.118217,
7766,KOPERASI PEKEBUN KECIL,6.020786,102.113156,
7767,KG LUBOK JONG,6.017956,102.107358,
7768,MASJID LUBOK JONG,6.013472,102.102206,
7769,PANTAI TIMOR BANDAR BARU PASIR MAS,6.009833,102.100814,
7770,KOLEJ KEMAHIRAN TINGGI MARA PASIR MAS,6.005428,102.096019,
7771,TAMAN SERI NAIM,6.003608,102.090967,
7772,TAMAN REKREASI TENGKU ANIS,6.002192,102.08715,
7773,RESIDENSI PRIMA LUBOK JONG,5.999572,102.0803,
7774,PEJABAT PENGGAWA DAEARH GUAL PERIOK,5.998567,102.069439,
7775,PUSAT TARBIYAH PAS RANTAU PANJANG,5.998414,102.066744,
7776,TAMAN HALAL PASIR MAS,5.997569,102.056147,
7777,MESA GEMILANG ENTERPRISE,5.997369,102.051114,
7778,GUAL PERIOK,5.997833,102.038975,
7779,KOLEJ KOMUNITI RANTAU PANJANG,6.000169,102.02175,
7780,CHABANG EMPAT SALAM,6.001664,102.016442,
7781,TAMAN WAHYU,6.003019,102.010797,
7782,KOMPLEKS PENGUATKUASA KASTAM,6.003256,102.007456,
7783,TAMAN KASTAM GUAL NERING,6.003053,102.000692,
7784,SK GUAL TINGGI,6.003061,101.997886,
7785,GUAL NERING,6.002725,101.994042,
7786,BALAI BOMBA RANTAU PANJANG,6.002714,101.991339,
7787,MAAHAD MUHAMMADI RANTAU PANJANG,6.007689,101.985361,
7788,BANGGOL KULIM,6.011058,101.984147,
7789,PANTAI TIMOR RANTAU PANJANG,6.012906,101.98355,
7790,MASJID BEIJING,6.014864,101.982272,
7791,CIQ RANTAU PANJANG,6.019733,101.977844,
7792,KG LEMAL,6.027564,102.14435,
7793,STESEN BAS JELI,5.693511,101.84705,
7794,SMK TENGKU PANGLIMA RAJA,6.024492,102.147206,
7795,LOJI RAWATAN AIR KELAR,6.019611,102.157072,
7796,MASJID KG KELAR,6.015128,102.166753,
7797,KENJONG,6.010122,102.175667,
7798,KG KANGKONG,6.006508,102.179903,
7799,MASJID MAHMUDI KANGKONG,5.999417,102.185172,
7800,KK KANGKONG,5.994597,102.188247,
7801,KG SEMUBA,5.981364,102.190028,
7802,BETING PAUH,5.974022,102.192478,
7803,MASJID AL HASSANI BETING PAUH,5.968842,102.193306,
7804,CALTEX BETING PAUH,5.967217,102.193531,
7805,KG BENDANG PAUH,5.957158,102.193067,
7806,PETRONAS CHETOK,5.949122,102.192161,
7807,MASJID AR-RAHMAN HUJUNG GALOK,5.944797,102.191322,
7808,KG CHETOK,5.940744,102.191678,
7809,MAAHAD TAHFIZ DARUL MAWADDAH,5.933233,102.191386,
7810,MASJID KUBUR,5.930214,102.190764,
7811,SK CHETOK,5.926044,102.190039,
7812,SIMPANG KK CHETOK,5.919311,102.188817,
7813,SG DULANG,5.910606,102.187561,
7814,KG BUKIT PANAU,5.890936,102.181425,
7815,SMUA RAHMANIAH PALOH,5.883572,102.177569,
7816,MASJID ISMAILI PASIR GENDAL,5.878064,102.175281,
7817,KG PALOH,5.872072,102.171531,
7818,CALTEX KG PALOH,5.868672,102.169636,
7819,KK BELMBING,5.863286,102.168461,
7820,SMK BELIMBING,5.856992,102.168153,
7821,SK BELIMBING,5.853653,102.166308,
7822,KG BELIMBING 1,5.849606,102.163772,
7823,KG BELIMBING 2,5.844783,102.161589,
7824,KG BUKIT MERAH,5.841717,102.160147,
7825,KEDAI PERABUT WEE,5.836728,102.157375,
7826,PUSAT HEMODIALISIS PADUKA TANAH MERAH,5.828194,102.150025,
7827,HENTIAN BAS EKSPRES TANAH MERAH,5.819717,102.148869,
7828,PEJABAT KESIHATAN TANAH MERAH,5.811375,102.147856,
7829,STESEN BAS TANAH MERAH,5.806647,102.149197,
7830,MAJLIS DAERAH TANAH MERAH,5.8043,102.148767,
7831,KTM TANAH MERAH,5.805667,102.146978,
7832,MASJID ISMAIL PETRA,5.808825,102.145583,
7833,KLINIK TAWAKKAL,5.809933,102.140331,
7834,SMK TANAH MERAH 2,5.811133,102.135278,
7835,KG CHABANG TOK AJAR,5.811853,102.1325,
7836,PANTAI TIMOR TANAH MERAH,5.812039,102.1309,
7837,PENJARA TANAH MERAH,5.813542,102.123458,
7838,PASAR BORONG TANAH MERAH,5.814986,102.1155,
7839,KELEWEK,5.816322,102.105742,
7840,BATU 4,5.809875,102.093433,
7841,KAK YAN TOM YAM,5.808508,102.081594,
7842,BATU 5,5.809828,102.075106,
7843,KK BENDANG NYIOR,5.811458,102.072714,
7844,HOMSTAY KAK ANI,5.81255,102.070947,
7845,MAD MINI MART,5.808306,102.063067,
7846,KG BATU ENAM,5.808594,102.060633,
7847,BERASMAS,5.810819,102.054106,
7848,KG BATU 7,5.812722,102.051103,
7849,KUIL TEH CHONG ONG,5.8146,102.048747,
7850,KK BATANG MERBAU,5.813011,102.043536,
7851,MASJID BATANG MERBAU,5.8115,102.040803,
7852,JALAN MEMBIRU,5.809981,102.032661,
7853,BHP BATANG MERBAU,5.809253,102.026464,
7854,BATU 10,5.809631,102.021519,
7855,PPR BATANG MERBAU,5.808253,102.012447,
7856,PETRONAS KEMAHANG,5.807642,102.006164,
7857,JALAN DARUL FALAH,5.807719,102.001861,
7858,BALAI BOMBA KEMAHANG,5.809317,101.994528,
7859,BATU 11,5.810178,101.990433,
7860,KK BATU GAJAH,5.810678,101.982431,
7861,BALAI POLIS BATU GAJAH,5.812636,101.978836,
7862,KG BATU GAJAH,5.818069,101.975964,
7863,MASJID PANGLIMA BAYU,5.821217,101.969114,
7864,KG GUAL JEDOK,5.822433,101.957464,
7865,SK GUAL JEDOK,5.822922,101.954769,
7866,MASJID AS SALAM JEDOK,5.824497,101.950528,
7867,SMUA DARUL ULUM JEDOK,5.826736,101.944297,
7868,KG JEDOK,5.82845,101.940908,
7869,KILANG PAPAN JEDOK,5.829328,101.938297,
7870,SEBERANG BINA,5.830028,101.934742,
7871,PUSAT MEMANCING,5.828536,101.929236,
7872,BUKIT BUNGA,5.829594,101.921336,
7873,BALAI POLIS NIBONG,5.831925,101.917406,
7874,MASJID NUR HIDAYAH BUKIT BUNGA,5.837408,101.908508,
7875,PANTAI TIMOR BUKIT BUNGA,5.837283,101.905964,
7876,HENTIAN BUKIT BUNGA,5.834514,101.901106,
7877,PASAR AWAM BUKIT BUNGA,5.832108,101.899367,
7878,BAZAR BUKIT BUNGA,5.827839,101.898003,
7879,KOLEJ KOMUNITI JELI,5.82535,101.897192,
7880,STESEN PENGUATKUASA JPJ,5.819314,101.895258,
7881,CALTEX BUKIT BUNGA,5.811836,101.897167,
7882,PUSAT RAWATAN TAWASSUL,5.800144,101.895264,
7883,PASAR MINGGU AYER LANAS,5.784258,101.888097,
7884,SMK AYER LANAS,5.783547,101.886628,
7885,ALMUIN TRADING,5.781458,101.877208,
7886,MASJID DARUL SALAM KG WAKAF ZING,5.780742,101.873953,
7887,GEMANG 1,5.768836,101.868244,
7888,KK GEMANG,5.761711,101.865078,
7889,GEMANG 2,5.759281,101.864283,
7890,SK GEMANG,5.751703,101.862164,
7891,MRSM JELI,5.750178,101.86185,
7892,UMK JELI,5.744842,101.861556,
7893,NASKEN COFFEE JELI,5.742739,101.861278,
7894,BUKIT LAKOTA,5.726267,101.859511,
7895,SURAU KG LAKOTA,5.723708,101.858039,
7896,SIMPANG JALAN LAKOTA - CHANAL,5.712192,101.852089,
7897,POLITEKNIK JELI,5.710786,101.849369,
7898,SIMPANG JELI,5.707536,101.844461,
7899,SMUA NAHDATUL ULUM,5.705058,101.846094,
7900,JKR JELI,5.701725,101.847172,
7901,PEJABAT PENDIDIKAN DAERAH JELI,5.698092,101.846586,
7902,CABANG PASIR HOR,6.096161,102.270775,
7903,MASJID SULTAN ISMAIL PETRA,6.093603,102.273717,
7904,KFC PASIR TUMBOH,6.055494,102.280703,
7905,KOLEJ JURURAWAT JLN DUSUN MUDA,6.125356,102.247264,
7906,JERTEH,5.736378,102.495472,
7907,MASJID ULUL ALBAB SEBERANG JERTEH,5.740122,102.484928,
7908,KG PADANG LUAS,5.740744,102.477456,
7909,KK PADANG LUAS,5.740967,102.475858,
7910,MASJID AS SOLIHIN,5.741208,102.472772,
7911,SK PADANG LUAS,5.741703,102.468128,
7912,KG PADANG LANDAK,5.742886,102.455361,
7913,KLINIK DESA PADANG LANDAK,5.743239,102.4523,
7914,MASJID KG LAK LOK,5.743781,102.446211,
7915,KG LAK LOK,5.744025,102.444411,
7916,SMUA NURUL HUDA,5.751253,102.432978,
7917,MASJID IBRAHIM WAKAF RAJA,5.758961,102.431969,
7918,KG WAKAF RAJA,5.762131,102.431647,
7919,MASJID HAJI CHIK,5.769817,102.42435,
7920,WAKAF LICHONG,5.7728,102.421139,
7921,MASJID WAKAF LICHONG,5.777494,102.418422,
7922,KG BUKIT BELAH,5.781156,102.418031,
7923,KK GAAL,5.788889,102.416733,
7924,KG GAAL 2,5.792525,102.416317,
7925,KG GAAL 1,5.797783,102.416161,
7926,SMK LONG GAFFAR,6.045339,102.282069,
7927,SMK LONG GAFFAR 2,6.041833,102.282703,
7928,WAKAF SIKU,6.116497,102.245114,
7929,LIMBAT,6.038028,102.283425,
7930,SK LANGGAR,6.113992,102.249669,
7931,TAMAN MAJU 1,6.111372,102.25245,
7932,TAMAN MAJU 2,6.110072,102.253981,
7933,TAMAN HUDA,6.107475,102.257114,
7934,KBMC,6.105939,102.259175,
7935,MASJID AR RAHMAN,6.036944,102.283594,
7936,YOUNG HARDWARE,6.030456,102.284561,
7937,SK PERINGAT,6.023772,102.285861,
7938,MASJID AT TAUHID PERINGAT,6.021986,102.286158,
7939,PERINGAT,6.019958,102.286567,
7940,TAMAN DESA PERINGAT,6.014928,102.287547,
7941,KG BECHAH KURA,6.011706,102.288272,
7942,KG MACHANG BUBUK,6.005742,102.289189,
7943,KG WAKAF TOK WALI,6.0017,102.289819,
7944,SK PADANG KALA,5.993628,102.291311,
7945,KG PADANG KALA,5.990486,102.291989,
7946,MASJID IMANUL FAIZIN,5.986389,102.292733,
7947,KG KUBANG TIN,5.985103,102.292897,
7948,MASJID AL MAGHFIRAH,5.980531,102.293836,
7949,SMK MELOR,5.969503,102.295053,
7950,MELOR 1,5.963917,102.296025,
7951,SMUA AZHARIAH,5.9622,102.296703,
7952,KK MAHLIGAI,5.956614,102.299072,
7953,MASJID MAHLIGAI,5.953539,102.299811,
7954,MASJID KG PAK BADOL,5.944478,102.303964,
7955,SMK PAK BADOL,5.942478,102.305014,
7956,KG TENGAH,5.929569,102.311656,
7957,KG JERUS,5.928164,102.312419,
7958,KG DANAN,5.922636,102.315417,
7959,KLINIK ASSALAM,6.104969,102.260431,
7960,BALAI ISLAM,6.102761,102.263042,
7961,LEMBAGA PERTUBUHAN PELADANG,6.099331,102.267208,
7962,HOSPITAL USM,6.099314,102.2798,
7963,SMK KUBANG KERIAN,6.092464,102.277211,
7964,PASAR SEGAR KK,6.090617,102.276214,
7965,KG BUKIT TANAH,5.920436,102.317819,
7966,MASJID BUKIT TANAH,5.916828,102.320628,
7967,TAMAN DESA ATIRA,5.913153,102.323992,
7968,BALAI POLIS SELISING,5.895564,102.333875,
7969,KG SELISING,5.893075,102.334619,
7970,PASAR SITI SARAH,5.889386,102.336792,
7971,KG BANIR BELIKONG,5.884878,102.339044,
7972,KK BUKIT ABAL,5.875922,102.341583,
7973,SK BUKIT ABAL,5.8751,102.341767,
7974,KG SG KELONG,5.860347,102.348622,
7975,ISTANA KELANTAN,6.084281,102.277136,
7976,KK PADANG PAK MAT,5.847292,102.363936,
7977,MASJID PADANG PAK AMAT,5.845906,102.365611,
7978,SK PADANG PAKMAT,5.8436,102.369264,
7979,KG CHICHA,6.07475,102.278239,
7980,PASARAYA PKT PASIR PUTEH,5.841297,102.372472,
7981,KLINIK DR AZIZ,6.068178,102.279117,
7982,PKT PASIR TUMBOH,6.058308,102.280358,
7983,MAAHAD RAQADDUM MAARIF,6.055736,102.283567,
7984,KG BEREK,6.054222,102.290392,
7985,SK GONG DERMIN,6.054117,102.299339,
7986,SRI AMAN DALAM,5.839136,102.377419,
7987,MASJID AL MAJIDIAH,5.837653,102.382475,
7988,SMK TOK JANGGUT,5.835436,102.389658,
7989,BUKIT MARAK,6.038403,102.315328,
7990,BALAI BOMBA PASIR PUTEH,5.835353,102.395494,
7991,MARA PASIR PUTEH,5.835567,102.399033,
7992,PEJABAT TANAH DAN GALIAN PASIR PUTEH,5.836092,102.405919,
7993,KG CHAP,6.041314,102.346111,
7994,SK PASIR PUTEH,5.836336,102.407361,
7995,KG LOAK,6.043442,102.354442,
7996,KG BEKELAM,6.044978,102.362178,
7997,PEKAN PASIR PUTEH,5.8358,102.40915,
7998,KG TUALANG SALAK,6.035144,102.364089,
